WS10M_lag1,PREC,RH,MIN_TEMP,MAX_TEMP,WD_sin,SURF_PRESSSURE,WD_cos,AVG_TEMP,WS10M_lag2,PREC_lag1,SL_PRESSURE,YEAR,MO,DY,WS10M
4.34,6.44,88.53,24.42,27.49,-0.8100416404,99.58,-0.5863723567,26.6,5.03,13.39,1009.5,2013,7,27,3.87
3.87,1.69,88.68,24.34,27.56,-0.9677091705,99.73,-0.2520693582,27.7,4.34,6.44,1010.7,2013,7,28,4.65
4.65,0.99,90.54,25.06,26.69,-0.9980267284,99.71,-0.06279051953,28.4,3.87,1.69,1009.9,2013,7,29,5.52
5.52,0.32,87.94,24.88,27.33,-0.9626917464,99.58,-0.270600446,28.6,4.65,0.99,1008.9,2013,7,30,6.07
6.07,0.52,89.91,24.7,27.58,-0.9342044743,99.45,-0.3567379993,28.6,5.52,0.32,1008.3,2013,7,31,5.68
5.68,1.52,88.31,24.51,27.82,-0.9372819895,99.49,-0.3485720473,28.1,6.07,0.52,1008.5,2013,8,1,5.48
5.48,4.87,88.24,24.55,27.29,-0.9876883406,99.55,-0.156434465,27.1,5.68,1.52,1008.9,2013,8,2,6.08
6.08,2.45,88.21,24.71,27.37,-0.9970527522,99.57,-0.07671902813,27.4,5.48,4.87,1008.8,2013,8,3,5.17
5.17,10.87,89.97,24.47,26.1,-0.9960410654,99.54,-0.08889429687,27.8,6.08,2.45,1009.3,2013,8,4,6.84
6.84,10.5,89.32,24.33,26.44,-0.9990482216,99.55,-0.04361938737,27.6,5.17,10.87,1008.9,2013,8,5,7.36
7.36,1.27,88.56,24.18,26.71,-0.9973144772,99.53,-0.07323819713,27.8,6.84,10.5,1008.8,2013,8,6,6.61
6.61,0.4,88.67,24.07,26.98,-0.9921147013,99.57,-0.1253332336,27.9,7.36,1.27,1009.4,2013,8,7,6.08
6.08,0.58,90.03,24.17,26.83,-0.9895257891,99.55,-0.144356201,27.9,6.61,0.4,1009.2,2013,8,8,5.89
5.89,1.1,90.55,24.23,26.21,-0.9979156183,99.52,-0.06453230825,27.6,6.08,0.58,1008.9,2013,8,9,5.67
5.67,1.16,91.22,24.25,26.47,-0.9945218954,99.49,-0.1045284633,27.4,5.89,1.1,1009.0,2013,8,10,5.19
5.19,0.49,90.7,24.3,26.94,-0.9816271834,99.5,-0.1908089954,27.1,5.67,1.16,1008.9,2013,8,11,5.55
5.55,1.23,90.14,24.33,26.95,-0.9826127965,99.43,-0.1856666154,27.8,5.19,0.49,1007.9,2013,8,12,5.65
5.65,0.86,91.18,24.43,26.55,-0.9636304532,99.35,-0.2672383761,28.1,5.55,1.23,1007.3,2013,8,13,5.48
5.48,0.68,90.58,24.29,27.09,-0.9759167619,99.39,-0.2181432414,27.9,5.65,0.86,1007.5,2013,8,14,5.21
5.21,0.53,90.49,24.0,27.15,-0.9121201162,99.53,-0.4099230338,28.1,5.48,0.68,1008.9,2013,8,15,4.58
4.58,0.39,88.68,24.06,27.42,-0.7760464071,99.53,-0.6306758074,27.9,5.21,0.53,1009.1,2013,8,16,5.11
5.11,0.12,87.39,24.0,27.64,-0.7241718614,99.6,-0.6896195437,28.7,4.58,0.39,1009.8,2013,8,17,4.98
4.98,0.78,87.71,24.21,27.1,-0.7489557208,99.66,-0.6626200482,28.0,5.11,0.12,1010.0,2013,8,18,4.82
4.82,1.01,87.01,24.17,27.99,-0.7954734809,99.65,-0.6059884003,28.0,4.98,0.78,1010.0,2013,8,19,5.24
5.24,0.49,86.08,24.46,27.88,-0.8917975296,99.62,-0.4524347093,28.5,4.82,1.01,1009.6,2013,8,20,5.22
5.22,2.43,86.65,24.65,27.49,-0.9238795325,99.53,-0.3826834324,27.9,5.24,0.49,1009.2,2013,8,21,5.44
5.44,1.32,87.95,24.92,27.68,-0.956304756,99.51,-0.2923717047,28.4,5.22,2.43,1009.1,2013,8,22,5.14
5.14,0.13,86.06,24.68,27.97,-0.906307787,99.52,-0.4226182617,28.4,5.44,1.32,1009.2,2013,8,23,5.03
5.03,0.13,85.67,24.48,28.18,-0.9547607995,99.52,-0.2973748741,28.6,5.14,0.13,1008.6,2013,8,24,5.6
5.6,0.22,86.45,24.91,28.07,-0.9747611942,99.43,-0.223250116,28.6,5.03,0.13,1007.8,2013,8,25,5.34
5.34,0.42,87.57,24.68,27.8,-0.988756381,99.42,-0.1495353434,28.6,5.6,0.22,1007.6,2013,8,26,5.54
5.54,5.28,88.19,24.7,27.87,-0.9552783621,99.41,-0.29570805,28.5,5.34,0.42,1007.5,2013,8,27,4.89
4.89,6.78,90.35,24.87,27.07,-0.9460853588,99.49,-0.3239174182,28.6,5.54,5.28,1008.5,2013,8,28,4.43
4.43,6.68,87.82,24.52,28.48,-0.9998766325,99.52,-0.01570731731,28.4,4.89,6.78,1008.2,2013,8,29,3.42
3.42,7.07,89.21,24.74,27.74,-0.9961946981,99.44,-0.08715574275,27.9,4.43,6.68,1007.3,2013,8,30,3.2
3.2,3.02,88.21,24.64,28.08,-0.544639035,99.4,-0.8386705679,28.9,3.42,7.07,1007.6,2013,8,31,3.97
3.97,6.19,89.78,24.51,26.9,-0.5402403205,99.5,-0.8415107819,28.0,3.2,3.02,1009.0,2013,9,1,4.22
4.22,5.36,89.19,24.28,27.02,-0.4725507649,99.68,-0.8813034521,27.6,3.97,6.19,1010.6,2013,9,2,4.7
4.7,3.55,87.86,24.28,27.07,-0.5120428649,99.69,-0.8589598969,27.2,4.22,5.36,1011.1,2013,9,3,5.12
5.12,1.44,85.45,23.99,27.75,-0.6401096995,99.74,-0.7682835236,27.4,4.7,3.55,1010.9,2013,9,4,4.7
4.7,10.8,86.21,24.18,27.08,-0.8580649057,99.71,-0.5135412521,27.2,5.12,1.44,1011.0,2013,9,5,5.25
5.25,14.58,85.95,24.2,27.36,-0.9443763702,99.67,-0.3288666467,25.6,4.7,10.8,1010.4,2013,9,6,5.59
5.59,21.83,86.59,24.64,26.76,-0.9992629164,99.64,-0.03838780909,26.1,5.25,14.58,1009.7,2013,9,7,5.19
5.19,5.78,87.77,24.68,27.07,-0.9184463813,99.6,-0.3955455026,28.1,5.59,21.83,1009.7,2013,9,8,6.45
6.45,5.07,85.45,24.52,27.16,-0.9711342799,99.63,-0.2385334576,27.6,5.19,5.78,1010.0,2013,9,9,6.81
6.81,10.28,87.52,24.55,26.8,-0.9284858269,99.52,-0.3713678356,28.1,6.45,5.07,1008.4,2013,9,10,6.3
6.3,21.03,86.96,24.78,26.98,-0.8517269341,99.47,-0.523985906,27.5,6.81,10.28,1008.1,2013,9,11,7.31
7.31,17.88,85.91,24.55,27.13,-0.8270805743,99.58,-0.5620833779,26.9,6.3,21.03,1009.3,2013,9,12,7.36
7.36,10.68,86.33,24.22,27.49,-0.8949343616,99.63,-0.4461978131,26.9,7.31,17.88,1009.9,2013,9,13,6.55
6.55,5.98,86.45,24.66,27.63,-0.9310558159,99.54,-0.3648767843,27.4,7.36,10.68,1008.8,2013,9,14,6.46
6.46,4.62,86.86,24.77,27.79,-0.8489716876,99.46,-0.5284383347,28.5,6.55,5.98,1008.1,2013,9,15,6.05
6.05,8.63,88.36,25.07,27.73,-0.7489557208,99.44,-0.6626200482,27.1,6.46,4.62,1008.0,2013,9,16,6.62
6.62,17.68,88.86,24.97,27.1,-0.9205048535,99.45,-0.3907311285,25.6,6.05,8.63,1007.6,2013,9,17,7.4
7.4,5.98,88.62,24.68,26.8,-0.9205048535,99.49,-0.3907311285,26.4,6.62,17.68,1008.0,2013,9,18,5.78
5.78,3.71,90.06,24.79,27.93,-0.9426414911,99.37,-0.3338068592,27.7,7.4,5.98,1007.5,2013,9,19,5.99
5.99,5.32,90.56,25.25,27.35,-0.9135454576,99.37,-0.4067366431,28.1,5.78,3.71,1007.7,2013,9,20,6.22
6.22,0.94,88.61,25.25,27.51,-0.9040825497,99.46,-0.4273578634,28.6,5.99,5.32,1008.2,2013,9,21,5.79
5.79,0.4,84.55,25.06,28.46,-0.9121201162,99.46,-0.4099230338,28.6,6.22,0.94,1008.3,2013,9,22,5.34
5.34,0.11,87.38,24.47,28.09,-0.9372819895,99.44,-0.3485720473,28.6,5.79,0.4,1008.0,2013,9,23,4.29
4.29,0.0,82.48,24.2,28.77,-0.882126866,99.51,-0.4710118812,28.2,5.34,0.11,1008.9,2013,9,24,4.56
4.56,0.01,85.35,24.3,28.72,-0.8471219214,99.65,-0.5313985795,28.1,4.29,0.0,1010.3,2013,9,25,4.0
4.0,0.01,84.73,24.12,28.6,-0.8079898839,99.73,-0.5891963574,28.1,4.56,0.01,1011.5,2013,9,26,3.98
3.98,0.0,84.8,24.21,28.69,-0.8260982945,99.76,-0.5635260489,27.3,4.0,0.01,1011.2,2013,9,27,3.94
3.94,0.03,83.87,24.59,28.74,-0.8580649057,99.71,-0.5135412521,28.2,3.98,0.0,1010.6,2013,9,28,4.72
4.72,0.09,84.71,24.67,28.22,-0.9040825497,99.58,-0.4273578634,29.2,3.94,0.03,1009.2,2013,9,29,5.19
5.19,0.88,84.45,24.27,28.45,-0.9426414911,99.46,-0.3338068592,28.9,4.72,0.09,1007.8,2013,9,30,5.33
5.33,3.3,85.57,24.93,28.17,-0.9483236552,99.45,-0.3173046564,28.4,5.19,0.88,1007.4,2013,10,1,5.39
5.39,1.63,85.69,24.82,28.27,-0.8433914458,99.58,-0.5372996083,29.4,5.33,3.3,1009.5,2013,10,2,5.42
5.42,2.33,85.71,24.68,28.08,-0.8069603121,99.67,-0.5906056676,29.3,5.39,1.63,1010.5,2013,10,3,5.17
5.17,4.33,86.33,24.61,27.97,-0.8358073614,99.73,-0.549022818,28.2,5.42,2.33,1010.9,2013,10,4,4.48
4.48,2.63,85.03,24.23,28.09,-0.8878153851,99.71,-0.4601997848,27.6,5.17,4.33,1010.7,2013,10,5,3.95
3.95,0.3,84.5,24.29,28.03,-0.8686315144,99.65,-0.4954586684,28.1,4.48,2.63,1010.4,2013,10,6,4.08
4.08,1.24,85.13,24.31,28.24,-0.8048937974,99.68,-0.5934188866,27.8,3.95,0.3,1010.8,2013,10,7,4.29
4.29,2.7,84.0,24.51,28.09,-0.741975841,99.77,-0.670426619,27.6,4.08,1.24,1011.3,2013,10,8,4.83
4.83,5.89,84.65,24.55,28.44,-0.849892693,99.76,-0.5269557955,29.1,4.29,2.7,1010.9,2013,10,9,4.69
4.69,6.19,85.31,24.7,28.21,-0.8443279255,99.76,-0.535826795,28.1,4.83,5.89,1011.1,2013,10,10,5.28
5.28,8.04,87.17,24.77,27.47,-0.8925858185,99.69,-0.4508775407,28.4,4.69,6.19,1010.7,2013,10,11,5.39
5.39,7.64,86.78,25.5,27.77,-0.9218631516,99.54,-0.3875155865,27.9,5.28,8.04,1009.0,2013,10,12,6.47
6.47,3.85,85.18,25.16,28.04,-0.9010770213,99.57,-0.4336590846,28.2,5.39,7.64,1009.4,2013,10,13,4.85
4.85,1.98,85.2,25.16,29.08,-0.9348256764,99.57,-0.3551069624,28.1,6.47,3.85,1009.5,2013,10,14,4.17
4.17,0.97,86.32,25.28,28.53,-0.899557779,99.62,-0.4368017884,28.2,4.85,1.98,1009.5,2013,10,15,4.44
4.44,13.46,87.75,24.86,27.98,-0.9755345439,99.52,-0.2198462044,28.9,4.17,0.97,1008.4,2013,10,16,4.04
4.04,9.59,89.07,24.86,27.17,-0.9993283938,99.51,-0.03664370871,27.7,4.44,13.46,1008.7,2013,10,17,3.52
3.52,24.0,82.88,24.13,28.97,-0.9505157316,99.59,-0.3106764296,27.2,4.04,9.59,1009.3,2013,10,18,2.74
2.74,32.93,89.52,23.81,26.35,-0.9743700648,99.67,-0.2249510543,25.7,3.52,24.0,1010.6,2013,10,19,4.53
4.53,31.32,89.63,24.04,26.29,-0.9884938868,99.6,-0.1512608202,26.7,2.74,32.93,1009.1,2013,10,20,5.48
5.48,10.36,87.44,24.8,27.45,-0.9694453499,99.39,-0.2453073859,28.4,4.53,31.32,1007.1,2013,10,21,5.41
5.41,8.04,86.02,24.61,28.14,-0.9003187714,99.41,-0.4352310994,27.7,5.48,10.36,1007.6,2013,10,22,5.59
5.59,2.69,87.49,24.85,28.18,-0.8987940463,99.48,-0.4383711468,28.9,5.41,8.04,1008.1,2013,10,23,4.95
4.95,1.84,86.5,24.45,28.11,-0.7156927337,99.51,-0.6984152854,28.2,5.59,2.69,1008.3,2013,10,24,4.66
4.66,2.66,88.95,25.18,27.25,-0.6639262127,99.49,-0.7477980905,27.8,4.95,1.84,1008.4,2013,10,25,4.64
4.64,0.25,86.53,24.7,28.34,-0.6360782203,99.56,-0.7716245834,27.6,4.66,2.66,1009.7,2013,10,26,3.98
3.98,2.34,88.44,24.37,27.98,-0.6547408137,99.68,-0.7558534692,27.8,4.64,0.25,1010.6,2013,10,27,4.29
4.29,2.81,89.3,24.77,27.28,-0.8443279255,99.74,-0.535826795,28.3,3.98,2.34,1011.0,2013,10,28,3.81
3.81,1.57,87.82,24.89,27.93,-0.8241261886,99.77,-0.5664062369,27.8,4.29,2.81,1011.5,2013,10,29,3.01
3.01,19.18,86.73,24.53,28.06,-0.8471219214,99.76,-0.5313985795,26.5,3.81,1.57,1011.5,2013,10,30,2.38
2.38,14.08,90.25,24.5,26.01,-0.882126866,99.75,-0.4710118812,27.3,3.01,19.18,1011.0,2013,10,31,2.8
2.8,9.4,82.09,24.45,28.91,-0.7890840848,99.63,0.6142852001,27.3,2.38,14.08,1009.9,2013,11,1,1.42
1.42,15.62,84.49,24.62,29.47,0.04013179253,99.55,0.9991943951,27.3,2.8,9.4,1009.6,2013,11,2,1.65
1.65,10.5,81.55,24.07,29.59,0.899557779,99.57,0.4368017884,27.0,1.42,15.62,1009.6,2013,11,3,1.22
1.22,8.82,81.73,24.08,29.08,0.1201368388,99.7,0.9927573419,27.9,1.65,10.5,1010.4,2013,11,4,1.48
1.48,3.96,81.38,24.33,29.82,0.8886172327,99.7,0.4586495545,27.4,1.22,8.82,1010.8,2013,11,5,1.49
1.49,5.58,78.79,23.63,29.9,0.4305110968,99.7,0.9025852843,27.8,1.48,3.96,1010.5,2013,11,6,1.78
1.78,5.57,72.59,22.95,30.05,0.8589598969,99.64,0.5120428649,27.6,1.49,5.58,1009.7,2013,11,7,2.48
2.48,2.03,75.56,23.13,30.16,0.6794413043,99.53,0.7337298645,27.4,1.78,5.57,1008.8,2013,11,8,3.48
3.48,3.09,80.32,22.78,29.35,0.4756242091,99.54,0.8796485729,28.1,2.48,2.03,1008.6,2013,11,9,3.61
3.61,8.37,81.57,24.02,29.5,0.1770847403,99.51,0.984195608,27.1,3.48,3.09,1008.9,2013,11,10,2.38
2.38,11.4,86.47,24.98,29.74,0.2520693582,99.36,0.9677091705,28.2,3.61,8.37,1007.4,2013,11,11,4.04
4.04,5.26,81.57,24.66,29.75,0.1942343512,99.43,0.9809551553,28.4,2.38,11.4,1008.1,2013,11,12,4.18
4.18,2.12,83.66,23.68,28.38,-0.223250116,99.56,0.9747611942,27.0,4.04,5.26,1010.0,2013,11,13,3.98
3.98,2.37,84.78,24.06,28.18,-0.538770785,99.6,0.842452397,28.1,4.18,2.12,1009.3,2013,11,14,3.8
3.8,1.11,84.78,23.76,27.9,0.02443217815,99.53,0.9997014898,27.9,3.98,2.37,1008.5,2013,11,15,3.96
3.96,4.46,82.35,23.79,28.13,-0.1339861854,99.52,0.9909831997,27.5,3.8,1.11,1008.5,2013,11,16,2.7
2.7,10.54,78.46,23.49,29.52,0.6197790318,99.55,0.7847763705,28.4,3.96,4.46,1009.0,2013,11,17,1.44
1.44,5.88,81.26,23.78,29.17,0.1218693434,99.62,0.9925461516,27.9,2.7,10.54,1010.1,2013,11,18,1.93
1.93,18.82,85.09,24.27,28.55,-0.1184039683,99.63,0.9929655081,27.4,1.44,5.88,1009.9,2013,11,19,3.15
3.15,1.52,79.08,23.7,29.14,0.1581580673,99.49,0.9874138068,27.2,1.93,18.82,1007.9,2013,11,20,3.39
3.39,0.09,78.71,23.85,29.83,-0.1236014767,99.38,0.9923319379,27.5,3.15,1.52,1007.2,2013,11,21,2.43
2.43,6.56,80.03,24.41,29.76,-0.02094241988,99.43,0.9997806835,28.1,3.39,0.09,1008.1,2013,11,22,2.29
2.29,21.72,86.88,24.29,28.91,-0.4430711908,99.49,-0.8964864304,27.6,2.43,6.56,1009.2,2013,11,23,2.35
2.35,8.87,90.35,24.75,26.72,-0.9774158943,99.6,-0.2113247965,26.8,2.29,21.72,1010.1,2013,11,24,2.34
2.34,10.91,84.47,24.3,28.5,0.1822355255,99.53,0.9832549076,27.4,2.35,8.87,1008.8,2013,11,25,3.59
3.59,6.39,83.3,24.15,28.82,-0.09758289976,99.48,0.9952274,27.4,2.34,10.91,1008.4,2013,11,26,3.01
3.01,3.03,80.39,24.57,28.87,0.07497872683,99.53,0.9971851335,27.4,3.59,6.39,1008.9,2013,11,27,3.15
3.15,0.0,75.55,23.12,28.79,0.549022818,99.66,0.8358073614,27.0,3.01,3.03,1010.4,2013,11,28,1.81
1.81,0.3,72.72,24.29,29.6,-0.01221700084,99.69,0.9999253697,27.8,3.15,0.0,1010.7,2013,11,29,1.56
1.56,19.41,81.67,23.15,28.55,0.5180270094,99.64,0.8553642602,28.4,1.81,0.3,1010.1,2013,11,30,3.75
3.75,13.24,86.1,23.9,27.81,0.6613118653,99.68,0.7501110696,26.8,1.56,19.41,1010.3,2013,12,1,2.77
2.77,10.44,85.3,23.56,26.85,0.5620833779,99.67,0.8270805743,27.4,3.75,13.24,1009.1,2013,12,2,4.72
4.72,4.65,85.52,23.49,27.62,0.5735764364,99.5,0.8191520443,27.8,2.77,10.44,1007.6,2013,12,3,5.44
5.44,4.77,86.89,23.78,28.98,0.2890317969,99.39,0.9573194975,28.0,4.72,4.65,1007.2,2013,12,4,5.04
5.04,8.55,88.11,24.66,27.52,0.137444546,99.33,0.9905094632,27.1,5.44,4.77,1007.0,2013,12,5,6.4
6.4,1.4,86.22,23.95,28.08,-0.3123349185,99.37,0.9499720515,27.1,5.04,8.55,1007.1,2013,12,6,5.92
5.92,0.5,86.23,24.34,27.64,-0.3040330609,99.43,0.9526614813,26.9,6.4,1.4,1007.4,2013,12,7,5.11
5.11,4.65,86.14,23.84,28.5,-0.3485720473,99.46,0.9372819895,27.9,5.92,0.5,1008.2,2013,12,8,4.17
4.17,2.66,86.18,23.85,27.25,-0.4570979271,99.43,0.8894163733,27.5,5.11,4.65,1007.5,2013,12,9,2.55
2.55,0.01,77.01,23.13,28.55,-0.9372819895,99.4,-0.3485720473,26.7,4.17,2.66,1007.5,2013,12,10,1.49
1.49,0.0,80.45,24.23,28.19,-0.8201518759,99.43,0.5721458734,27.4,2.55,0.01,1007.6,2013,12,11,2.25
2.25,3.28,82.75,23.64,28.61,-0.9865721616,99.33,-0.1633259622,27.6,1.49,0.0,1006.4,2013,12,12,2.36
2.36,1.53,85.2,23.89,27.99,-0.9466492601,99.45,-0.3222656952,26.6,2.25,3.28,1008.1,2013,12,13,1.89
1.89,3.71,85.31,23.26,28.81,0.07323819713,99.52,0.9973144772,26.8,2.36,1.53,1010.0,2013,12,14,2.94
2.94,17.32,87.34,24.14,28.44,0.474088209,99.52,0.8804773535,27.4,1.89,3.71,1009.7,2013,12,15,4.63
4.63,1.37,83.96,22.94,26.97,0.2130303863,99.58,0.9770455744,27.4,2.94,17.32,1009.7,2013,12,16,6.18
6.18,0.02,81.38,22.19,27.54,0.2554457579,99.53,0.9668233886,26.4,4.63,1.37,1008.6,2013,12,17,6.24
6.24,0.19,84.49,22.68,29.03,0.4131044298,99.45,0.9106836608,27.9,6.18,0.02,1008.1,2013,12,18,5.48
5.48,0.5,85.5,23.01,28.92,0.2249510543,99.52,0.9743700648,26.8,6.24,0.19,1009.9,2013,12,19,5.35
5.35,1.46,85.84,23.66,28.77,0.3403795502,99.65,0.940288127,27.6,5.48,0.5,1010.4,2013,12,20,5.49
5.49,0.58,84.62,23.71,28.92,0.4415058528,99.69,0.8972583697,27.9,5.35,1.46,1011.0,2013,12,21,4.71
4.71,0.01,79.48,22.25,28.84,0.6832737737,99.76,0.7301622766,28.1,5.49,0.58,1010.7,2013,12,22,5.23
5.23,0.48,80.74,21.55,29.11,0.6306758074,99.82,0.7760464071,27.9,4.71,0.01,1011.5,2013,12,23,5.72
5.72,2.56,83.99,23.02,29.14,0.596224875,99.8,0.8028174752,27.6,5.23,0.48,1010.9,2013,12,24,6.14
6.14,0.51,82.72,22.46,27.81,0.4178670738,99.9,0.9085081775,27.8,5.72,2.56,1013.0,2013,12,25,6.47
6.47,0.0,79.14,21.1,27.79,0.6170358751,99.9,0.786935022,27.4,6.14,0.51,1011.6,2013,12,26,5.47
5.47,0.09,80.79,21.01,28.57,0.5343523494,99.82,0.8452618332,27.3,6.47,0.0,1011.6,2013,12,27,4.63
4.63,0.17,81.3,22.41,27.88,0.6018150232,99.83,0.79863551,27.9,5.47,0.09,1011.5,2013,12,28,4.05
4.05,0.38,78.55,21.45,28.31,0.4771587603,99.77,0.8788171127,27.5,4.63,0.17,1010.8,2013,12,29,5.04
5.04,0.0,79.97,21.48,29.21,0.5343523494,99.74,0.8452618332,27.2,4.05,0.38,1010.6,2013,12,30,4.95
4.95,0.21,80.87,22.06,29.39,0.4924235601,99.74,0.8703556959,28.1,5.04,0.0,1010.4,2013,12,31,5.66
5.66,0.07,79.64,21.95,29.22,0.5990235985,99.69,0.8007313709,28.6,4.95,0.21,1010.3,2014,1,1,5.59
5.59,0.02,81.79,21.4,29.03,0.4131044298,99.75,0.9106836608,27.7,5.66,0.07,1010.8,2014,1,2,5.24
5.24,1.98,85.32,23.13,27.64,0.4257792916,99.8,0.9048270525,27.7,5.59,0.02,1011.4,2014,1,3,4.9
4.9,0.38,84.6,22.45,28.1,0.2973748741,99.7,0.9547607995,27.1,5.24,1.98,1010.5,2014,1,4,4.93
4.93,0.21,84.13,21.81,27.31,-0.1976573404,99.63,0.9802711746,26.1,4.9,0.38,1009.5,2014,1,5,4.35
4.35,1.67,86.16,22.84,26.99,-0.5934188866,99.6,0.8048937974,26.7,4.93,0.21,1009.3,2014,1,6,4.07
4.07,5.76,86.59,23.57,28.22,-0.8878153851,99.55,-0.4601997848,26.9,4.35,1.67,1009.2,2014,1,7,2.21
2.21,2.45,81.99,23.44,29.59,0.9927573419,99.67,-0.1201368388,27.4,4.07,5.76,1010.6,2014,1,8,2.06
2.06,12.19,83.56,22.88,29.45,0.5807029557,99.68,0.8141155184,28.1,2.21,2.45,1010.2,2014,1,9,4.29
4.29,5.16,81.23,22.37,29.27,0.5934188866,99.7,0.8048937974,27.2,2.06,12.19,1010.8,2014,1,10,4.46
4.46,0.59,78.77,21.6,29.5,0.6059884003,99.79,0.7954734809,26.9,4.29,5.16,1011.4,2014,1,11,3.76
3.76,4.34,82.29,22.21,29.09,0.4099230338,99.86,0.9121201162,27.1,4.46,0.59,1012.6,2014,1,12,4.2
4.2,2.61,90.3,23.74,26.62,0.1598811877,99.8,0.9871362651,27.6,3.76,4.34,1011.5,2014,1,13,4.92
4.92,4.72,83.35,23.1,29.04,0.6197790318,99.75,0.7847763705,27.1,4.2,2.61,1011.2,2014,1,14,2.8
2.8,8.92,86.39,23.94,28.17,-0.01221700084,99.83,0.9999253697,27.5,4.92,4.72,1012.8,2014,1,15,3.06
3.06,10.92,88.08,23.52,27.43,0.3222656952,99.88,0.9466492601,26.8,2.8,8.92,1013.1,2014,1,16,4.31
4.31,1.18,81.07,22.48,29.38,0.5045276238,99.83,0.8633955506,27.9,3.06,10.92,1011.8,2014,1,17,5.36
5.36,0.05,78.84,21.48,29.51,0.6360782203,99.83,0.7716245834,26.2,4.31,1.18,1012.1,2014,1,18,4.63
4.63,0.06,79.61,21.6,29.16,0.6170358751,99.97,0.786935022,27.8,5.36,0.05,1013.2,2014,1,19,4.63
4.63,0.0,78.13,20.83,29.64,0.6073758397,100.0,0.7944146205,26.9,4.63,0.06,1013.1,2014,1,20,4.45
4.45,0.01,80.23,22.87,29.42,0.5105429179,99.92,0.8598522716,28.8,4.63,0.0,1012.1,2014,1,21,5.69
5.69,0.05,79.89,22.58,29.71,0.5135412521,99.84,0.8580649057,27.6,4.45,0.01,1011.6,2014,1,22,4.71
4.71,0.02,77.78,22.35,29.59,0.6717205893,99.85,0.7408045963,27.8,5.69,0.05,1011.7,2014,1,23,4.03
4.03,0.0,77.57,21.56,29.6,0.6984152854,99.77,0.7156927337,27.4,4.71,0.02,1010.6,2014,1,24,4.54
4.54,0.0,75.41,20.55,29.27,0.712026046,99.72,0.702153053,27.9,4.03,0.0,1009.0,2014,1,25,5.42
5.42,0.0,75.34,20.06,29.09,0.6467897795,99.7,0.7626683297,27.1,4.54,0.0,1010.3,2014,1,26,5.37
5.37,0.12,75.81,21.26,29.52,0.5764323162,99.69,0.8171448983,27.6,5.42,0.0,1010.2,2014,1,27,5.88
5.88,0.61,78.95,22.24,29.57,0.4694715628,99.68,0.8829475929,28.0,5.37,0.12,1010.8,2014,1,28,5.85
5.85,2.25,80.39,22.99,29.3,0.4019477767,99.71,0.9156625933,28.2,5.88,0.61,1011.0,2014,1,29,5.94
5.94,7.81,81.68,23.22,29.47,0.3387379202,99.71,0.940880769,28.6,5.85,2.25,1010.9,2014,1,30,5.96
5.96,1.9,81.42,22.78,29.71,0.4710118812,99.7,0.882126866,28.4,5.94,7.81,1010.3,2014,1,31,5.14
5.14,2.56,80.42,22.46,30.08,0.507538363,99.66,0.8616291604,29.6,5.96,1.9,1010.1,2014,2,1,5.69
5.69,0.31,77.83,22.32,30.02,0.6984152854,99.6,0.7156927337,29.8,5.14,2.56,1009.4,2014,2,2,5.57
5.57,0.0,76.72,21.34,30.27,0.6374239897,99.52,0.7705132428,27.6,5.69,0.31,1008.4,2014,2,3,4.31
4.31,0.0,73.85,20.9,29.83,0.5,99.44,0.8660254038,27.4,5.57,0.0,1008.2,2014,2,4,4.27
4.27,0.0,71.0,21.11,30.01,0.6238795967,99.43,0.7815204724,27.1,4.31,0.0,1007.8,2014,2,5,3.92
3.92,0.0,69.84,19.05,29.87,0.8090169944,99.46,0.5877852523,26.9,4.27,0.0,1007.9,2014,2,6,4.25
4.25,0.0,71.7,19.36,29.83,0.6678325555,99.51,0.7443115462,28.2,3.92,0.0,1008.4,2014,2,7,4.66
4.66,0.04,70.8,19.96,29.88,0.7169106077,99.47,0.6971651029,26.6,4.25,0.0,1008.0,2014,2,8,3.44
3.44,0.01,66.12,20.83,29.64,0.26387305,99.5,0.9645574185,26.4,4.66,0.04,1008.6,2014,2,9,2.86
2.86,0.0,64.3,21.47,29.83,0.3420201433,99.53,0.9396926208,25.4,3.44,0.01,1008.7,2014,2,10,1.97
1.97,0.0,69.72,21.22,29.2,-0.6454576877,99.45,-0.7637960286,25.2,2.86,0.0,1007.6,2014,2,11,2.17
2.17,0.0,73.63,21.75,28.72,-0.9999619231,99.51,-0.008726535498,26.6,1.97,0.0,1008.7,2014,2,12,2.02
2.02,0.0,70.67,21.75,30.25,-0.9999862922,99.65,-0.005235963831,26.4,2.17,0.0,1010.2,2014,2,13,1.85
1.85,0.08,70.67,22.56,30.7,-0.575005252,99.66,0.8181497174,27.4,2.02,0.0,1010.3,2014,2,14,1.76
1.76,0.02,76.52,23.33,29.37,-0.7466381823,99.57,-0.6652303547,26.9,1.85,0.08,1009.2,2014,2,15,2.34
2.34,0.14,78.86,23.14,29.62,-0.6427876097,99.63,-0.7660444431,27.6,1.76,0.02,1010.0,2014,2,16,2.57
2.57,0.02,75.52,23.56,30.96,-0.9895257891,99.71,-0.144356201,27.6,2.34,0.14,1010.7,2014,2,17,1.82
1.82,0.17,70.9,23.93,32.04,0.7547095802,99.78,0.656059029,28.1,2.57,0.02,1011.3,2014,2,18,2.67
