WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_random
6.07,85.09,24.29,1.13,-0.9033352929,0.1299999999999954,28.2,-0.4289351334,87.89,1,28.18,1009.7,6.0,5.36,5.426238785079145
5.36,86.97,24.27,1.92,-0.9177546257,0.0900000000000034,27.4,-0.3971478906,85.09,1,26.69,1011.0,7.0,5.73,5.152399175224304
5.73,84.44,24.34,1.58,-0.9128341772,-0.0499999999999971,28.2,-0.4083304604,86.97,1,27.64,1011.4,5.0,5.56,5.6800939706428055
5.56,87.61,24.49,0.96,-0.8598522716,0.0900000000000034,26.6,-0.5105429179,84.44,1,26.9,1011.5,5.0,5.29,5.216917164189982
5.29,86.03,24.38,0.7,-0.9149596678,0.019999999999996,28.1,-0.4035452964,87.61,1,28.28,1012.6,5.0,5.23,5.134647402965409
5.23,85.08,24.67,1.12,-0.9198214973,0.0099999999999909,28.4,-0.3923371166,86.03,1,28.33,1013.0,5.0,5.59,5.306083971604108
5.59,79.88,24.23,0.08,-0.9865721616,-0.0799999999999983,28.6,-0.1633259622,85.08,1,28.69,1012.6,6.0,5.44,5.429495790655517
5.44,79.57,23.4,0.0,-0.9426414911,-0.019999999999996,28.3,-0.3338068592,79.88,1,28.76,1011.5,6.0,5.22,5.009952361813307
5.22,82.5,23.77,0.08,-0.8917975296,-0.0100000000000051,28.5,-0.4524347093,79.57,1,28.47,1011.3,6.0,5.77,5.061926274726153
5.77,82.59,24.57,0.49,-0.9149596678,-0.0699999999999931,28.9,-0.4035452964,82.5,1,28.57,1011.5,5.0,6.51,6.002483640965557
6.51,81.09,24.54,0.15,-0.9719610006,-0.0999999999999943,28.7,-0.2351421131,82.59,1,28.55,1010.8,5.0,6.3,6.189055120939064
6.3,83.3,24.48,0.45,-0.9612616959,-0.0700000000000073,28.4,-0.2756373558,81.09,1,28.7,1009.6,5.0,5.98,5.916285696776867
5.98,85.11,24.65,0.46,-0.959805292,0.019999999999996,28.6,-0.2806667089,83.3,1,28.37,1009.5,6.0,5.69,5.6974336411314965
5.69,87.21,24.79,0.36,-0.9602936857,0.0100000000000051,28.2,-0.278991106,85.11,1,27.4,1009.4,7.0,5.57,5.758187945193291
5.57,85.58,25.01,0.5,-0.9588197349,0.0,28.8,-0.2840153447,87.21,1,28.35,1009.5,7.0,5.91,5.549852393315435
5.91,84.8,24.76,0.44,-0.906307787,0.0300000000000011,28.8,-0.4226182617,85.58,1,29.04,1009.5,4.0,5.34,5.553229428420567
5.34,85.42,24.97,0.96,-0.8941542368,0.0499999999999971,28.9,-0.4477590878,84.8,1,28.23,1010.1,6.0,5.7,5.5999684167876245
5.7,84.94,24.84,1.57,-0.9588197349,0.0799999999999983,28.6,-0.2840153447,85.42,1,28.19,1010.0,6.0,5.53,5.558203979221583
5.53,84.91,24.74,0.87,-0.9882283814,-0.039999999999992,28.1,-0.1529858363,84.94,1,28.29,1011.2,6.0,5.2,5.380798305655718
5.2,84.81,24.99,0.68,-0.9788673888,-0.0900000000000034,29.1,-0.2044960518,84.91,1,28.15,1010.1,6.0,6.42,5.782321031303311
6.42,86.25,25.08,0.38,-0.9663760793,0.0699999999999931,28.6,-0.2571327932,84.81,1,27.54,1009.7,6.0,5.97,5.987548958398342
5.97,83.25,24.83,0.18,-0.984195608,0.0,28.7,-0.1770847403,86.25,1,28.46,1010.5,6.0,6.27,5.9233526605732445
6.27,83.02,24.67,0.09,-0.9583225745,-0.1199999999999903,28.5,-0.2856883674,83.25,1,28.96,1010.4,7.0,6.36,6.111416185906202
6.36,83.47,25.02,0.1,-0.9755345439,-0.0900000000000034,28.9,-0.2198462044,83.02,1,28.5,1009.0,6.0,6.27,6.144076905640364
6.27,81.66,24.76,0.07,-0.9735789029,0.0499999999999971,28.8,-0.2283508701,83.47,1,28.9,1008.2,7.0,6.19,5.951188774378752
6.19,82.9,24.57,0.49,-0.9390942521,0.0799999999999983,28.5,-0.3436596946,81.66,1,28.64,1008.9,5.0,5.86,5.6802493231723545
5.86,83.09,24.87,1.22,-0.9284858269,0.0200000000000102,28.5,-0.3713678356,82.9,1,28.95,1009.7,5.0,5.81,5.7172631064817905
5.81,84.38,24.92,2.71,-0.9170600744,-0.0400000000000062,29.2,-0.3987490689,83.09,1,28.28,1009.9,5.0,6.18,6.048117966443634
6.18,83.68,25.01,6.14,-0.8712138111,-0.019999999999996,28.6,-0.4909037536,84.38,1,28.71,1009.6,6.0,6.78,6.048141720781827
6.78,85.08,25.06,4.16,-0.906307787,-0.0400000000000062,27.5,-0.4226182617,83.68,1,27.85,1009.2,6.0,6.19,6.127904962542105
6.19,83.22,25.01,1.12,-0.8660254038,0.0600000000000022,28.9,-0.5,85.08,0,27.93,1008.5,5.0,5.28,5.467921912155223
5.28,81.33,24.69,0.77,-0.8017756442,0.1200000000000045,28.9,-0.597625147,83.22,0,29.02,1009.6,4.0,4.85,4.923228602470875
4.85,81.91,24.48,0.6,-0.8151277957,-0.0200000000000102,28.6,-0.5792811723,81.33,0,28.82,1010.6,5.0,4.47,4.653809873112488
4.47,81.97,24.24,0.17,-0.9342044743,0.0,28.3,-0.3567379993,81.91,0,29.39,1009.9,4.0,4.88,4.153688061858511
4.88,81.24,25.04,0.77,-0.9966373868,-0.039999999999992,28.9,-0.08193850863,81.97,0,28.98,1010.3,5.0,5.52,4.877396384387285
5.52,80.38,25.14,0.35,-0.9727758782,0.0099999999999909,29.4,-0.2317479035,81.24,0,28.75,1010.0,4.0,5.37,5.360025140655518
5.37,76.83,24.31,0.05,-0.9443763702,0.0800000000000125,29.0,-0.3288666467,80.38,0,28.9,1010.5,4.0,5.51,4.840939904009104
5.51,76.77,23.87,0.23,-0.906307787,0.0999999999999943,29.6,-0.4226182617,76.83,0,29.27,1011.3,5.0,5.25,4.964714586591482
5.25,81.22,24.9,1.26,-0.9466492601,-0.0300000000000011,28.5,-0.3222656952,76.77,0,29.44,1011.7,5.0,5.88,5.262813468808347
5.88,79.39,25.03,0.19,-0.9681476404,-0.0699999999999931,29.5,-0.2503800041,81.22,0,29.66,1011.6,3.0,5.82,5.541441579398537
5.82,78.28,24.7,0.04,-0.9739759673,-0.0300000000000011,29.4,-0.2266513074,79.39,0,29.52,1012.3,3.0,5.79,5.37596539925735
5.79,79.05,24.64,0.08,-0.9884938868,-0.0500000000000113,29.4,-0.1512608202,78.28,0,30.01,1010.8,4.0,4.98,5.26134204787612
4.98,78.38,24.54,0.43,-0.9939609555,-0.039999999999992,29.1,-0.1097343111,79.05,0,29.87,1010.1,5.0,4.37,4.440515859728622
4.37,79.41,25.28,4.15,-0.9999862922,0.0100000000000051,27.9,-0.005235963831,78.38,0,29.62,1009.9,5.0,4.39,3.770010981441927
4.39,81.73,24.9,13.23,-0.9578224948,0.0499999999999971,28.6,-0.2873605198,79.41,0,29.34,1009.8,6.0,2.86,3.4247937677509306
2.86,83.16,24.88,10.85,-0.8686315144,0.039999999999992,27.5,-0.4954586684,81.73,0,28.44,1010.3,6.0,2.26,2.200166818691635
2.26,86.02,24.51,3.38,-0.7660444431,-0.0499999999999971,27.8,-0.6427876097,83.16,0,27.68,1010.5,7.0,2.98,2.7685327498927594
2.98,84.28,24.63,10.73,-0.9443763702,-0.0900000000000034,28.2,-0.3288666467,86.02,0,29.16,1009.3,7.0,3.91,3.2715241034401417
3.91,85.19,25.27,7.09,-0.9929655081,-0.0499999999999971,27.2,-0.1184039683,84.28,0,28.07,1009.0,7.0,4.95,4.159058216046119
4.95,82.66,25.11,3.75,-0.9668233886,-0.0099999999999909,27.9,-0.2554457579,85.19,0,28.0,1008.6,7.0,4.28,4.8723412665360035
4.28,81.51,24.93,7.79,-0.9099612709,0.1099999999999994,28.1,-0.4146932427,82.66,0,28.57,1008.6,7.0,5.1,4.152474288985586
5.1,82.34,24.67,6.24,-0.9342044743,0.1400000000000005,28.6,-0.3567379993,81.51,0,28.4,1009.9,6.0,4.87,4.80454840863142
4.87,82.62,24.7,6.95,-0.9438009516,0.0499999999999971,27.6,-0.3305143927,82.34,0,28.72,1011.0,6.0,4.85,4.503461315090656
4.85,88.44,24.85,22.65,-0.8878153851,-0.0600000000000022,27.0,-0.4601997848,82.62,0,27.05,1011.5,6.0,5.35,5.120760732819033
5.35,84.0,24.53,9.5,-0.9668233886,-0.1099999999999994,26.1,-0.2554457579,88.44,0,28.12,1011.0,6.0,4.59,4.942341060839176
4.59,80.13,24.11,1.92,-0.9884938868,0.019999999999996,27.6,-0.1512608202,84.0,0,28.91,1009.9,5.0,2.87,3.814512965136385
2.87,80.89,24.01,0.64,-0.999902524,0.0900000000000034,27.4,-0.01396218034,80.13,0,28.84,1010.1,5.0,2.87,2.1647098022782805
2.87,81.24,24.4,0.79,-0.9271838546,0.0,27.9,-0.3746065934,80.89,0,29.29,1010.9,3.0,3.25,2.6603201313776257
3.25,84.08,24.73,2.78,-0.9568135841,-0.0499999999999971,28.6,-0.2907021936,81.24,0,28.93,1011.1,5.0,4.22,3.5021530735091986
4.22,84.37,25.16,4.01,-0.959805292,0.0099999999999909,28.5,-0.2806667089,84.08,0,28.65,1010.5,6.0,3.97,4.125863952133083
3.97,87.84,24.95,11.52,-0.9921147013,0.1000000000000085,27.6,-0.1253332336,84.37,0,27.01,1010.8,7.0,2.46,3.2720263873261453
2.46,88.16,24.55,22.52,-0.9510565163,-0.0499999999999971,27.1,0.3090169944,87.84,0,27.44,1011.5,7.0,2.47,2.640727827676821
2.47,87.9,24.27,26.31,-0.7649214009,-0.0800000000000125,27.1,0.6441236298,88.16,0,27.55,1010.9,5.0,3.21,2.8812191120273827
3.21,88.74,24.76,6.53,-0.6454576877,-0.0099999999999909,26.9,0.7637960286,87.9,0,27.63,1010.0,7.0,3.9,3.5908755457488777
3.9,86.76,24.32,18.22,-0.9278362539,0.0799999999999983,26.8,-0.3729877826,88.74,0,27.8,1010.3,8.0,2.98,3.3600661527848246
2.98,88.55,24.43,14.3,-0.7229671459,-0.0799999999999983,26.3,-0.6908824111,86.76,0,27.48,1010.8,7.0,4.34,3.3606263404117347
4.34,87.67,24.9,14.66,-0.9099612709,0.0699999999999931,25.4,-0.4146932427,88.55,0,27.65,1009.8,7.0,5.25,4.553700546863246
5.25,81.41,24.46,1.03,-0.9819587127,0.0799999999999983,27.5,0.189095443,87.67,0,28.59,1011.2,6.0,2.93,3.8866008442707063
2.93,74.99,23.52,2.34,-0.2773146533,-0.0300000000000011,27.6,0.9607791542,81.41,0,30.25,1011.3,5.0,1.92,1.8692477197042943
1.92,79.85,24.16,13.43,0.9921147013,0.0800000000000125,27.9,0.1253332336,74.99,0,27.93,1011.6,5.0,1.51,1.4587828734457016
1.51,76.37,24.02,1.88,0.1856666154,-0.0600000000000022,27.8,0.9826127965,79.85,0,29.58,1011.9,4.0,2.15,1.6229811831076622
2.15,80.01,24.25,3.53,-0.9636304532,-0.0400000000000062,27.3,0.2672383761,76.37,0,29.21,1011.2,4.0,1.91,1.7891488409623384
1.91,87.67,24.35,14.12,-0.546101961,-0.0099999999999909,28.3,0.8377187166,80.01,0,26.97,1010.8,7.0,2.33,2.475261048720026
2.33,85.96,24.11,14.2,0.5778576244,0.039999999999992,27.5,-0.8161375901,87.67,0,28.9,1011.2,7.0,1.74,2.0952060372063457
1.74,82.89,24.21,6.77,-0.8829475929,0.0,27.9,-0.4694715628,85.96,0,29.46,1011.6,6.0,2.05,1.9289746242747308
2.05,80.71,24.32,9.04,0.4694715628,-0.0799999999999983,27.6,0.8829475929,82.89,0,29.51,1011.8,5.0,2.54,2.2094529075101197
2.54,83.44,23.42,12.6,0.6211477803,-0.0600000000000022,28.1,0.7836934573,80.71,0,29.39,1010.7,5.0,3.25,3.6691746802069662
3.25,81.41,24.51,11.49,0.4508775407,-0.0100000000000051,26.9,0.8925858185,83.44,0,29.14,1010.2,6.0,2.04,2.365975817755294
2.04,88.25,24.12,24.14,0.1719291003,-0.1199999999999903,28.1,0.9851093262,81.41,0,28.23,1009.9,7.0,4.84,4.6817631537944076
4.84,90.06,24.4,21.43,0.2300497372,-0.0600000000000022,26.9,0.9731788728,88.25,0,27.0,1009.1,7.0,5.05,5.143085408717632
5.05,85.18,23.53,10.35,0.3534748438,0.1099999999999994,26.9,0.9354440308,90.06,0,28.44,1008.7,7.0,3.23,3.703101581225526
3.23,86.36,24.42,9.74,0.3713678356,0.0100000000000051,27.2,0.9284858269,85.18,0,28.62,1009.3,6.0,2.97,3.2230947305048705
2.97,87.62,24.27,18.76,0.5343523494,-0.0400000000000062,27.9,0.8452618332,86.36,0,28.68,1009.1,7.0,3.11,3.879301629536581
3.11,85.94,24.67,10.33,0.5,0.0100000000000051,27.9,0.8660254038,87.62,0,29.63,1009.3,6.0,2.46,2.9309484903235377
2.46,81.3,23.74,1.05,0.4586495545,0.0300000000000011,28.6,0.8886172327,85.94,0,29.79,1009.0,5.0,5.08,4.300727217992449
5.08,81.4,23.07,0.68,0.3403795502,-0.0200000000000102,28.4,0.940288127,81.3,0,30.12,1009.0,5.0,4.96,4.8454690822331905
4.96,83.09,24.15,1.54,0.3123349185,0.1099999999999994,28.4,0.9499720515,81.4,0,28.71,1008.8,7.0,4.54,4.615980036622381
4.54,81.75,23.68,0.92,0.3387379202,0.0,27.9,0.940880769,83.09,0,29.11,1010.4,6.0,4.58,4.099907746637321
4.58,81.79,23.31,0.29,0.2368381461,0.0600000000000022,26.9,0.97154912,81.75,0,27.77,1010.0,5.0,3.76,4.3872199489968775
3.76,77.63,21.5,0.01,0.2402280425,0.1000000000000085,26.4,0.9707164816,81.79,0,27.55,1011.1,6.0,3.76,3.5755942073244573
3.76,78.69,22.29,0.02,0.001745328366,0.019999999999996,26.9,0.9999984769,77.63,0,28.15,1011.7,7.0,4.25,3.1313710904976846
4.25,78.4,23.29,1.55,-0.9348256764,-0.1200000000000045,26.8,0.3551069624,78.69,0,28.31,1011.4,7.0,3.12,3.3357857045662405
3.12,83.69,23.28,2.33,-0.7009092643,0.1000000000000085,28.1,-0.7132504492,78.4,0,27.79,1010.5,2.0,3.04,2.9936743307072757
3.04,78.34,22.32,0.18,-0.5835412114,0.0899999999999892,27.6,-0.8120835269,83.69,0,28.86,1011.4,3.0,1.76,2.0784914185070993
1.76,78.89,23.83,3.61,0.1460830286,0.0100000000000051,27.8,0.989272333,78.34,0,29.46,1012.8,4.0,2.46,1.9009076535857679
2.46,80.46,22.71,1.08,0.4289351334,-0.1400000000000005,28.6,0.9033352929,78.89,0,29.87,1012.7,2.0,4.53,4.510549892357826
4.53,79.17,23.01,0.87,0.4289351334,-0.0499999999999971,28.8,0.9033352929,80.46,0,29.34,1010.9,3.0,5.32,5.123741284261155
5.32,81.73,22.64,0.54,0.06279051953,0.019999999999996,28.5,0.9980267284,79.17,0,29.13,1010.1,4.0,3.94,4.470381443378329
3.94,85.26,24.66,3.43,-0.2655561175,-0.019999999999996,28.6,0.9640954042,81.73,0,28.37,1010.7,6.0,3.95,3.737434251868868
3.95,84.62,23.72,5.37,-0.4446351792,-0.0300000000000011,28.6,0.8957117602,85.26,0,27.71,1010.7,5.0,3.1,3.518519854800749
3.1,86.18,23.94,1.64,-0.873772223,-0.0700000000000073,27.6,0.4863353804,84.62,0,27.22,1010.2,7.0,3.28,3.2058070979735853
3.28,82.62,24.41,0.15,-0.9998157121,-0.059999999999988,28.1,-0.0191974424,86.18,0,27.51,1009.3,5.0,5.08,4.074403087548673
5.08,81.96,24.5,0.64,-0.9526614813,-0.0100000000000051,29.2,-0.3040330609,82.62,0,28.41,1008.9,4.0,6.14,5.138588830040872
6.14,83.16,24.21,2.06,-0.9114032766,0.019999999999996,29.1,-0.4115143586,81.96,0,28.28,1009.0,5.0,4.53,5.102531360742664
4.53,81.46,24.22,0.95,-0.989272333,0.1300000000000096,27.7,-0.1460830286,83.16,0,28.44,1009.6,6.0,2.33,3.4775480280584814
2.33,79.52,23.47,1.01,-0.05582150499,0.0699999999999931,27.4,0.9984407642,81.46,0,29.42,1010.8,4.0,2.89,2.421225520453036
2.89,78.84,22.91,0.71,0.4648420457,0.0400000000000062,27.5,0.8853936258,79.52,0,30.12,1011.3,4.0,3.52,3.2841580008752347
3.52,82.83,22.99,3.4,0.3859060423,0.0099999999999909,28.6,0.9225380895,78.84,0,29.89,1011.9,5.0,5.1,4.770831332828998
5.1,79.04,22.71,0.25,0.4067366431,-0.019999999999996,28.9,0.9135454576,82.83,0,29.82,1011.9,4.0,4.99,5.289733568340093
4.99,82.67,22.66,1.52,0.3842953227,-0.0499999999999971,28.3,0.9232102171,79.04,0,28.91,1011.4,6.0,4.81,5.032185714723396
4.81,85.92,24.02,3.53,0.08715574275,-0.0499999999999971,28.4,-0.9961946981,82.67,0,29.23,1010.9,6.0,2.64,3.410125154954767
2.64,81.41,23.1,11.35,0.2062041854,0.1299999999999954,27.8,0.9785089851,85.92,0,29.87,1011.2,5.0,2.22,2.44166803365826
2.22,80.84,23.24,2.58,0.4399391699,-0.0100000000000051,27.7,0.8980275758,81.41,0,29.19,1012.1,3.0,4.21,3.282590524210882
4.21,71.76,21.13,0.3,0.3842953227,-0.0600000000000022,27.2,0.9232102171,80.84,0,27.85,1012.2,1.0,4.6,4.4862761005371095
4.6,70.27,19.06,0.0,0.3616245701,-0.0899999999999892,24.6,0.9323238012,71.76,0,27.93,1010.9,1.0,3.77,3.9724125787467957
3.77,73.46,20.46,0.0,0.1908089954,0.0600000000000022,24.6,0.9816271834,70.27,0,27.95,1010.2,2.0,3.53,3.337084122887039
3.53,78.65,20.41,0.28,0.2605045086,-0.0500000000000113,26.6,0.9654726309,73.46,0,29.12,1011.1,6.0,4.48,4.051457582767844
4.48,86.0,23.5,12.93,0.3746065934,-0.1099999999999994,29.1,0.9271838546,78.65,0,28.81,1010.3,7.0,5.16,4.756659592978239
5.16,81.21,23.26,8.39,0.7581343362,0.0100000000000051,27.3,0.6520984038,86.0,0,29.54,1009.0,3.0,3.3,3.4710712035644056
3.3,81.97,23.56,6.57,0.6441236298,0.0799999999999983,27.1,0.7649214009,81.21,0,30.2,1009.6,4.0,4.07,3.319709829511261
4.07,79.13,22.89,0.3,0.546101961,0.0700000000000073,27.7,0.8377187166,81.97,0,30.23,1010.2,4.0,5.45,4.479495301439524
5.45,77.37,22.82,2.09,0.5195191119,-0.0200000000000102,28.1,0.8544588301,79.13,0,30.05,1010.9,5.0,5.53,5.068753934009838
5.53,81.46,23.3,3.71,0.4352310994,0.0200000000000102,28.5,0.9003187714,77.37,0,28.61,1010.5,5.0,4.85,5.148260734337091
4.85,82.48,23.08,2.2,0.1114689322,0.0499999999999971,28.1,0.9937679192,81.46,0,28.91,1010.7,6.0,5.92,4.877597110734224
5.92,79.37,23.25,0.55,0.3305143927,-0.0100000000000051,28.3,0.9438009516,82.48,0,29.74,1011.7,4.0,5.86,5.104663367723703
5.86,75.67,21.64,0.0,0.1925219665,0.0100000000000051,26.2,0.981292664,79.37,0,28.69,1011.2,3.0,5.13,4.763240729723263
5.13,74.69,20.25,0.0,0.3106764296,-0.0100000000000051,24.6,0.9505157316,75.67,0,28.48,1011.3,1.0,4.84,4.490097922874451
4.84,71.52,20.08,0.0,0.3746065934,-0.019999999999996,26.3,0.9271838546,74.69,0,28.93,1010.9,2.0,4.2,4.247323820994377
4.2,70.91,20.57,0.0,0.4383711468,-0.1500000000000056,26.7,0.8987940463,71.52,0,28.8,1011.0,1.75,4.75,4.51391978046031
4.75,69.88,18.93,0.0,0.4477590878,-0.0300000000000011,26.6,0.8941542368,70.91,0,28.77,1009.5,1.5,4.79,4.512319252695179
4.79,69.77,19.76,0.0,0.2689198206,0.0400000000000062,25.9,0.9631625668,69.88,0,28.68,1009.2,1.25,4.16,4.087728996770763
4.16,70.65,19.59,0.0,0.1529858363,0.1099999999999994,25.4,0.9882283814,69.77,0,28.76,1009.7,1.0,3.78,3.7992023434060336
3.78,65.4,20.97,0.0,0.3469356516,0.019999999999996,26.1,0.9378889346,70.65,0,29.4,1011.0,1.0,3.24,3.092985229413509
3.24,66.18,20.11,0.0,0.653420604,-0.0699999999999931,25.1,0.7569950557,65.4,0,29.74,1010.7,1.0,3.28,3.2999066382308007
3.28,69.01,20.96,0.0,0.6883545757,-0.0100000000000051,27.1,0.725374371,66.18,0,29.73,1009.9,1.0,4.68,4.028931033604765
4.68,69.58,19.74,0.0,0.7782431485,0.0799999999999983,26.6,0.6279630576,69.01,0,29.84,1009.8,1.0,3.97,3.9028830843403814
3.97,73.72,21.18,0.0,0.6427876097,0.1200000000000045,26.4,0.7660444431,69.58,0,30.13,1011.5,2.0,4.31,4.270555932822227
4.31,72.67,21.99,0.03,0.3206129906,0.0,28.4,0.9472102777,73.72,0,29.38,1012.4,2.0,4.89,4.4149781133848425
4.89,68.81,20.67,0.0,0.3939419096,0.0,26.9,0.9191353393,72.67,0,29.18,1012.0,2.0,5.62,4.750161914238929
5.62,70.03,20.24,0.0,0.629320391,0.0,27.4,0.7771459615,68.81,0,29.96,1012.8,2.0,4.86,4.9396795673568015
4.86,73.16,20.72,0.16,0.5090414158,-0.0300000000000011,27.4,0.860742027,70.03,0,30.37,1012.8,3.0,4.45,4.689042913012862
4.45,79.03,22.11,3.0,0.2840153447,-0.0400000000000062,26.4,0.9588197349,73.16,0,30.08,1012.1,5.0,5.53,4.669517133599359
5.53,86.58,23.6,3.08,0.6101451639,-0.059999999999988,27.9,0.7922896434,79.03,0,27.6,1011.2,6.0,3.73,4.323961941022873
3.73,83.04,23.99,4.11,0.4461978131,0.1699999999999875,27.2,0.8949343616,86.58,0,29.17,1011.9,6.0,3.74,3.4672075686098696
3.74,82.01,23.18,0.39,0.3971478906,0.0,27.6,0.9177546257,83.04,0,28.57,1013.4,7.0,5.52,4.9782965169153215
5.52,79.8,23.42,1.25,0.4586495545,-0.1400000000000005,26.6,0.8886172327,82.01,0,30.13,1012.4,8.0,5.96,5.355212707379818
5.96,84.87,23.56,2.15,0.2571327932,-0.019999999999996,27.4,0.9663760793,79.8,0,29.08,1011.0,4.0,3.53,4.578490221408606
3.53,83.79,23.9,3.98,0.6414496316,0.0,28.8,0.7671651518,84.87,0,29.87,1011.9,6.0,2.98,3.4572526049458325
2.98,84.19,24.39,11.66,0.6115270402,0.0400000000000062,27.2,-0.791223533,83.79,0,28.52,1010.9,8.0,1.67,2.2556518327117443
1.67,79.24,23.74,1.95,-0.2571327932,-0.0400000000000062,27.1,0.9663760793,84.19,0,29.4,1011.9,5.0,1.23,1.4446442237256407
1.23,77.6,23.36,1.2,0.7169106077,0.0300000000000011,27.1,0.6971651029,79.24,0,30.79,1011.3,6.0,2.18,2.3993133124184607
2.18,79.46,23.76,11.24,0.4984877398,0.0300000000000011,26.4,0.8668967489,77.6,0,30.43,1011.2,7.0,2.26,2.4935217594762324
2.26,75.9,23.04,3.44,0.04361938737,-0.0100000000000051,27.8,0.9990482216,79.46,0,29.89,1012.2,5.0,2.47,2.1721185670321463
2.47,69.7,21.98,0.02,0.6360782203,0.0400000000000062,26.6,0.7716245834,75.9,0,30.76,1011.5,2.0,3.35,2.8548613396182776
3.35,68.32,21.91,0.0,0.5504807401,0.1099999999999994,26.9,0.8348478633,69.7,0,30.78,1012.1,1.0,4.29,4.12542545624289
4.29,66.45,20.75,0.0,0.5620833779,-0.0499999999999971,27.8,0.8270805743,68.32,0,30.91,1013.3,1.0,5.86,5.401836775134563
5.86,65.57,20.14,0.0,0.4226182617,-0.0100000000000051,26.9,0.906307787,66.45,0,30.65,1012.1,1.0,4.44,4.579957475039363
4.44,66.71,20.81,0.0,0.6427876097,-0.039999999999992,26.1,0.7660444431,65.57,0,30.51,1011.7,2.0,2.62,3.3731806116960525
2.62,68.68,22.67,0.0,-0.6547408137,0.059999999999988,26.9,0.7558534692,66.71,0,29.69,1012.6,1.0,2.04,2.2322403147177696
2.04,61.84,22.07,0.0,-0.4539904997,-0.039999999999992,26.0,0.8910065242,68.68,0,29.84,1012.5,1.5,2.1,1.8670703942504883
2.1,66.54,21.44,0.0,-0.1650476059,0.0,25.8,0.9862856015,61.84,0,29.61,1012.0,2.0,2.63,2.3930765306077
2.63,68.97,21.67,0.01,-0.01745240644,-0.0700000000000073,26.4,0.9998476952,66.54,0,30.17,1012.6,2.5,3.14,2.8148030246944846
3.14,70.15,21.48,0.25,0.09410831332,-0.0499999999999971,26.3,0.9955619646,68.97,0,30.04,1011.5,3.0,2.54,2.6205858710745273
2.54,68.28,22.26,0.16,0.3681245527,0.0499999999999971,26.8,0.9297764859,70.15,0,30.62,1011.2,2.0,2.88,2.5940977046476843
2.88,64.44,21.39,0.04,0.7301622766,0.0799999999999983,27.7,0.6832737737,68.28,0,31.8,1011.5,1.0,3.81,3.1958022653007983
3.81,67.52,21.1,0.03,0.725374371,0.0400000000000062,27.1,0.6883545757,64.44,0,32.3,1012.5,2.0,4.09,4.223856659889412
4.09,77.7,23.19,11.02,0.6652303547,0.0300000000000011,28.0,0.7466381823,67.52,0,31.63,1013.2,5.0,3.07,3.2415460592615606
3.07,76.53,23.49,3.47,0.6467897795,0.0499999999999971,26.8,0.7626683297,77.7,0,31.14,1013.8,3.0,5.41,4.661756852595091
5.41,72.96,22.59,0.0,0.6156614753,-0.1499999999999914,29.4,0.7880107536,76.53,0,32.03,1013.4,3.0,6.85,6.4826657395213125
6.85,68.82,22.26,0.0,0.6626200482,-0.0800000000000125,29.1,0.7489557208,72.96,0,32.03,1011.5,2.0,5.88,5.320397147866822
5.88,75.08,22.72,2.69,0.5620833779,0.1300000000000096,28.6,0.8270805743,68.82,0,31.87,1010.7,6.0,4.61,4.819809676975488
4.61,78.64,23.53,5.67,0.2940403252,-0.0200000000000102,28.1,0.9557930148,75.08,0,30.73,1012.1,8.0,4.06,4.050864899353027
4.06,75.7,24.08,2.67,-0.7083398377,-0.0799999999999983,26.7,0.7058715707,78.64,0,29.27,1012.1,6.0,2.96,3.026421573194981
2.96,72.93,23.21,0.04,-0.9994502159,-0.0699999999999931,26.6,0.03315517839,75.7,0,30.52,1010.7,4.0,2.48,1.9764238958308695
2.48,73.25,23.04,0.03,-0.9907478405,-0.019999999999996,27.1,-0.1357155724,72.93,0,31.88,1010.9,3.0,1.92,2.032113046685982
1.92,74.85,24.1,0.21,-0.9751493543,0.0799999999999983,28.1,-0.2215484976,73.25,0,30.95,1010.6,3.0,2.2,1.8178945930230617
2.2,71.27,24.48,0.2,-0.7535633923,0.0300000000000011,28.1,-0.6573752458,74.85,0,31.12,1011.3,3.0,1.88,1.923326606288147
1.88,79.57,24.83,5.27,-0.9835714708,0.019999999999996,27.7,-0.1805191453,71.27,0,29.82,1011.8,6.0,2.24,2.0070899928246977
2.24,77.5,24.01,6.92,0.2739592187,-0.1599999999999966,26.9,0.9617413095,79.57,0,27.48,1011.5,7.0,2.2,2.138358807597947
2.2,76.36,23.03,4.37,0.822144041,0.0,27.1,0.5692795234,77.5,0,28.93,1010.4,7.0,3.17,2.6820334503561973
3.17,81.98,24.08,15.96,0.5328762761,-0.0700000000000073,28.1,0.8461931661,76.36,0,30.15,1009.7,7.0,4.64,3.7746755970612766
4.64,82.44,23.99,7.91,0.8562670846,0.0499999999999971,26.8,0.5165333289,81.98,0,29.94,1009.5,7.0,3.26,3.2308558626708566
3.26,77.56,23.82,3.7,0.7716245834,-0.1199999999999903,27.2,0.6360782203,82.44,0,30.53,1010.4,4.0,3.38,2.766226516324353
3.38,77.82,24.44,7.69,-0.9354440308,-0.1099999999999994,27.9,-0.3534748438,77.56,0,30.02,1008.2,7.0,1.76,2.3292221462265252
