WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,WD_cos,AVG_TEMP,WS10M_lag2,SURF_PRESSSURE,MAX_TEMP,RH_lag1,WD_sin_lag1,WD_sin_lag2,SL_PRESSURE,PREC_lag1,YEAR,MO,DY,WS10M
6.87,87.12,24.56,15.18,-0.9991943951,-0.04013179253,26.9,5.67,99.36,27.08,89.21,-0.9739759673,-0.9795752496,1006.7,12.53,2013,6,12,7.1
7.1,88.48,24.55,11.42,-0.9895257891,-0.144356201,27.1,6.87,99.25,27.3,87.12,-0.9991943951,-0.9739759673,1005.8,15.18,2013,6,13,6.93
6.93,91.74,25.1,7.02,-0.9777832368,-0.2096185629,28.5,7.1,99.23,27.62,88.48,-0.9895257891,-0.9991943951,1005.8,11.42,2013,6,14,6.97
6.97,90.19,25.27,7.88,-0.9211854056,-0.3891239501,28.6,6.93,99.3,27.62,91.74,-0.9777832368,-0.9895257891,1007.1,7.02,2013,6,15,7.18
7.18,90.18,24.92,11.16,-0.9557930148,-0.2940403252,28.2,6.97,99.4,27.36,90.19,-0.9211854056,-0.9777832368,1007.5,7.88,2013,6,16,6.38
6.38,91.27,24.74,15.87,-0.9832549076,-0.1822355255,26.3,7.18,99.49,26.23,90.18,-0.9557930148,-0.9211854056,1008.2,11.16,2013,6,17,5.48
5.48,90.62,24.59,11.68,-0.9802711746,-0.1976573404,27.1,6.38,99.38,27.17,91.27,-0.9832549076,-0.9557930148,1007.3,15.87,2013,6,18,5.85
5.85,89.99,24.94,9.21,-0.9762960071,-0.2164396139,28.1,5.48,99.43,27.25,90.62,-0.9802711746,-0.9832549076,1008.5,11.68,2013,6,19,6.29
6.29,88.32,24.73,5.26,-0.9822872507,-0.1873813146,28.1,5.85,99.51,27.46,89.99,-0.9762960071,-0.9802711746,1008.8,9.21,2013,6,20,6.4
6.4,90.38,25.02,9.16,-0.9537169507,-0.3007057995,28.4,6.29,99.5,27.42,88.32,-0.9822872507,-0.9762960071,1008.9,5.26,2013,6,21,6.6
6.6,89.78,24.55,9.37,-0.9991943951,-0.04013179253,28.6,6.4,99.53,26.77,90.38,-0.9537169507,-0.9822872507,1008.7,9.16,2013,6,22,6.52
6.52,90.2,24.8,8.29,-0.9912155403,-0.1322563903,27.9,6.6,99.43,26.98,89.78,-0.9991943951,-0.9537169507,1007.9,9.37,2013,6,23,6.94
6.94,89.88,25.23,11.47,-0.940288127,-0.3403795502,28.6,6.52,99.47,27.45,90.2,-0.9912155403,-0.9991943951,1008.6,8.29,2013,6,24,6.65
6.65,88.82,25.07,11.99,-0.8526401644,-0.5224985647,27.2,6.94,99.64,27.56,89.88,-0.940288127,-0.9912155403,1010.4,11.47,2013,6,25,5.95
5.95,90.45,24.62,11.1,-0.9010770213,-0.4336590846,26.4,6.65,99.69,27.33,88.82,-0.8526401644,-0.940288127,1010.9,11.99,2013,6,26,4.29
4.29,90.64,24.44,3.51,-0.8120835269,-0.5835412114,27.9,5.95,99.65,27.35,90.45,-0.9010770213,-0.8526401644,1009.9,11.1,2013,6,27,3.98
3.98,91.05,24.62,6.44,-0.7727335735,-0.6347305132,27.4,4.29,99.62,26.68,90.64,-0.8120835269,-0.9010770213,1009.9,3.51,2013,6,28,4.74
4.74,88.46,24.12,5.7,-0.8870108332,-0.4617486132,27.2,3.98,99.63,27.62,91.05,-0.7727335735,-0.8120835269,1010.4,6.44,2013,6,29,4.18
4.18,89.92,24.91,7.07,-0.9070440143,-0.4210358134,27.4,4.74,99.68,26.52,88.46,-0.8870108332,-0.7727335735,1010.2,5.7,2013,6,30,5.77
5.77,88.43,24.75,5.37,-0.9871362651,-0.1598811877,27.4,4.18,99.54,26.82,89.92,-0.9070440143,-0.8870108332,1008.8,7.07,2013,7,1,5.77
5.77,89.89,24.44,6.99,-0.9329535348,-0.3599968081,28.4,5.77,99.44,26.93,88.43,-0.9871362651,-0.9070440143,1008.1,5.37,2013,7,2,6.35
6.35,88.72,24.84,4.29,-0.8571673007,-0.5150380749,27.5,5.77,99.5,27.29,89.89,-0.9329535348,-0.9871362651,1008.1,6.99,2013,7,3,6.45
6.45,88.71,24.55,3.1,-0.9602936857,-0.278991106,28.8,6.35,99.41,27.56,88.72,-0.8571673007,-0.9329535348,1007.1,4.29,2013,7,4,5.32
5.32,89.31,24.64,4.68,-0.9739759673,-0.2266513074,28.8,6.45,99.34,27.26,88.71,-0.9602936857,-0.8571673007,1006.3,3.1,2013,7,5,5.78
5.78,88.02,24.63,3.49,-0.9884938868,-0.1512608202,28.9,5.32,99.4,27.21,89.31,-0.9739759673,-0.9602936857,1007.1,4.68,2013,7,6,5.57
5.57,88.38,24.66,5.23,-0.9939609555,-0.1097343111,28.1,5.78,99.5,27.07,88.02,-0.9884938868,-0.9739759673,1008.1,3.49,2013,7,7,6.46
6.46,89.86,24.62,5.09,-0.9916711624,-0.1287955966,28.3,5.57,99.49,26.65,88.38,-0.9939609555,-0.9884938868,1008.3,5.23,2013,7,8,6.11
6.11,90.48,24.36,7.69,-0.9826127965,-0.1856666154,27.8,6.46,99.44,26.33,89.86,-0.9916711624,-0.9939609555,1007.7,5.09,2013,7,9,6.09
6.09,90.43,24.23,7.74,-0.9964928592,-0.08367784333,27.8,6.11,99.42,26.33,90.48,-0.9826127965,-0.9916711624,1007.2,7.69,2013,7,10,5.45
5.45,89.58,23.98,2.98,-0.9998476952,-0.01745240644,28.0,6.09,99.48,26.59,90.43,-0.9964928592,-0.9826127965,1008.0,7.74,2013,7,11,4.78
4.78,89.26,24.01,0.65,-0.9907478405,-0.1357155724,28.2,5.45,99.51,27.05,89.58,-0.9998476952,-0.9964928592,1008.6,2.98,2013,7,12,4.69
4.69,89.33,24.22,0.85,-0.9890158634,-0.1478094111,28.3,4.78,99.52,26.95,89.26,-0.9907478405,-0.9998476952,1008.8,0.65,2013,7,13,4.71
4.71,88.81,24.46,0.82,-0.959805292,-0.2806667089,28.5,4.69,99.46,27.3,89.33,-0.9890158634,-0.9907478405,1008.0,0.85,2013,7,14,4.98
4.98,89.33,24.93,3.58,-0.9225380895,-0.3859060423,28.4,4.71,99.45,27.53,88.81,-0.959805292,-0.9890158634,1008.1,0.82,2013,7,15,6.07
6.07,88.14,24.78,4.67,-0.9310558159,-0.3648767843,28.9,4.98,99.54,27.04,89.33,-0.9225380895,-0.959805292,1009.2,3.58,2013,7,16,6.33
6.33,90.66,24.46,5.93,-0.8181497174,-0.575005252,27.9,6.07,99.55,26.98,88.14,-0.9310558159,-0.9225380895,1008.9,4.67,2013,7,17,5.29
5.29,90.82,24.62,11.48,-0.905568799,-0.4241994227,26.4,6.33,99.5,26.76,90.66,-0.8181497174,-0.9310558159,1008.3,5.93,2013,7,18,5.35
5.35,88.67,24.45,2.73,-0.9384930228,-0.345298199,27.4,5.29,99.46,27.23,90.82,-0.905568799,-0.8181497174,1008.0,11.48,2013,7,19,5.5
5.5,90.41,24.75,2.16,-0.9310558159,-0.3648767843,27.6,5.35,99.51,27.07,88.67,-0.9384930228,-0.905568799,1008.8,2.73,2013,7,20,4.85
4.85,88.71,24.36,4.0,-0.9970527522,-0.07671902813,27.9,5.5,99.42,27.33,90.41,-0.9310558159,-0.9384930228,1007.7,2.16,2013,7,21,5.36
5.36,89.24,24.56,13.55,-0.9857034691,-0.1684893796,26.7,4.85,99.39,26.57,88.71,-0.9970527522,-0.9310558159,1007.4,4.0,2013,7,22,6.09
6.09,89.48,24.44,9.47,-0.9252097184,-0.3794561595,25.5,5.36,99.48,26.65,89.24,-0.9857034691,-0.9970527522,1009.0,13.55,2013,7,23,5.18
5.18,89.82,24.43,12.31,-0.796529918,-0.6045991149,26.1,6.09,99.58,26.97,89.48,-0.9252097184,-0.9857034691,1009.5,9.47,2013,7,24,5.11
5.11,89.41,24.36,15.26,-0.8633955506,-0.5045276238,27.0,5.18,99.63,26.77,89.82,-0.796529918,-0.9252097184,1009.4,12.31,2013,7,25,5.03
5.03,88.84,24.24,13.39,-0.8069603121,-0.5906056676,26.2,5.11,99.53,27.38,89.41,-0.8633955506,-0.796529918,1008.8,15.26,2013,7,26,4.34
4.34,88.53,24.42,6.44,-0.8100416404,-0.5863723567,26.6,5.03,99.58,27.49,88.84,-0.8069603121,-0.8633955506,1009.5,13.39,2013,7,27,3.87
3.87,88.68,24.34,1.69,-0.9677091705,-0.2520693582,27.7,4.34,99.73,27.56,88.53,-0.8100416404,-0.8069603121,1010.7,6.44,2013,7,28,4.65
4.65,90.54,25.06,0.99,-0.9980267284,-0.06279051953,28.4,3.87,99.71,26.69,88.68,-0.9677091705,-0.8100416404,1009.9,1.69,2013,7,29,5.52
5.52,87.94,24.88,0.32,-0.9626917464,-0.270600446,28.6,4.65,99.58,27.33,90.54,-0.9980267284,-0.9677091705,1008.9,0.99,2013,7,30,6.07
6.07,89.91,24.7,0.52,-0.9342044743,-0.3567379993,28.6,5.52,99.45,27.58,87.94,-0.9626917464,-0.9980267284,1008.3,0.32,2013,7,31,5.68
5.68,88.31,24.51,1.52,-0.9372819895,-0.3485720473,28.1,6.07,99.49,27.82,89.91,-0.9342044743,-0.9626917464,1008.5,0.52,2013,8,1,5.48
5.48,88.24,24.55,4.87,-0.9876883406,-0.156434465,27.1,5.68,99.55,27.29,88.31,-0.9372819895,-0.9342044743,1008.9,1.52,2013,8,2,6.08
6.08,88.21,24.71,2.45,-0.9970527522,-0.07671902813,27.4,5.48,99.57,27.37,88.24,-0.9876883406,-0.9372819895,1008.8,4.87,2013,8,3,5.17
5.17,89.97,24.47,10.87,-0.9960410654,-0.08889429687,27.8,6.08,99.54,26.1,88.21,-0.9970527522,-0.9876883406,1009.3,2.45,2013,8,4,6.84
6.84,89.32,24.33,10.5,-0.9990482216,-0.04361938737,27.6,5.17,99.55,26.44,89.97,-0.9960410654,-0.9970527522,1008.9,10.87,2013,8,5,7.36
7.36,88.56,24.18,1.27,-0.9973144772,-0.07323819713,27.8,6.84,99.53,26.71,89.32,-0.9990482216,-0.9960410654,1008.8,10.5,2013,8,6,6.61
6.61,88.67,24.07,0.4,-0.9921147013,-0.1253332336,27.9,7.36,99.57,26.98,88.56,-0.9973144772,-0.9990482216,1009.4,1.27,2013,8,7,6.08
6.08,90.03,24.17,0.58,-0.9895257891,-0.144356201,27.9,6.61,99.55,26.83,88.67,-0.9921147013,-0.9973144772,1009.2,0.4,2013,8,8,5.89
5.89,90.55,24.23,1.1,-0.9979156183,-0.06453230825,27.6,6.08,99.52,26.21,90.03,-0.9895257891,-0.9921147013,1008.9,0.58,2013,8,9,5.67
5.67,91.22,24.25,1.16,-0.9945218954,-0.1045284633,27.4,5.89,99.49,26.47,90.55,-0.9979156183,-0.9895257891,1009.0,1.1,2013,8,10,5.19
5.19,90.7,24.3,0.49,-0.9816271834,-0.1908089954,27.1,5.67,99.5,26.94,91.22,-0.9945218954,-0.9979156183,1008.9,1.16,2013,8,11,5.55
5.55,90.14,24.33,1.23,-0.9826127965,-0.1856666154,27.8,5.19,99.43,26.95,90.7,-0.9816271834,-0.9945218954,1007.9,0.49,2013,8,12,5.65
5.65,91.18,24.43,0.86,-0.9636304532,-0.2672383761,28.1,5.55,99.35,26.55,90.14,-0.9826127965,-0.9816271834,1007.3,1.23,2013,8,13,5.48
5.48,90.58,24.29,0.68,-0.9759167619,-0.2181432414,27.9,5.65,99.39,27.09,91.18,-0.9636304532,-0.9826127965,1007.5,0.86,2013,8,14,5.21
5.21,90.49,24.0,0.53,-0.9121201162,-0.4099230338,28.1,5.48,99.53,27.15,90.58,-0.9759167619,-0.9636304532,1008.9,0.68,2013,8,15,4.58
4.58,88.68,24.06,0.39,-0.7760464071,-0.6306758074,27.9,5.21,99.53,27.42,90.49,-0.9121201162,-0.9759167619,1009.1,0.53,2013,8,16,5.11
5.11,87.39,24.0,0.12,-0.7241718614,-0.6896195437,28.7,4.58,99.6,27.64,88.68,-0.7760464071,-0.9121201162,1009.8,0.39,2013,8,17,4.98
4.98,87.71,24.21,0.78,-0.7489557208,-0.6626200482,28.0,5.11,99.66,27.1,87.39,-0.7241718614,-0.7760464071,1010.0,0.12,2013,8,18,4.82
4.82,87.01,24.17,1.01,-0.7954734809,-0.6059884003,28.0,4.98,99.65,27.99,87.71,-0.7489557208,-0.7241718614,1010.0,0.78,2013,8,19,5.24
5.24,86.08,24.46,0.49,-0.8917975296,-0.4524347093,28.5,4.82,99.62,27.88,87.01,-0.7954734809,-0.7489557208,1009.6,1.01,2013,8,20,5.22
5.22,86.65,24.65,2.43,-0.9238795325,-0.3826834324,27.9,5.24,99.53,27.49,86.08,-0.8917975296,-0.7954734809,1009.2,0.49,2013,8,21,5.44
5.44,87.95,24.92,1.32,-0.956304756,-0.2923717047,28.4,5.22,99.51,27.68,86.65,-0.9238795325,-0.8917975296,1009.1,2.43,2013,8,22,5.14
5.14,86.06,24.68,0.13,-0.906307787,-0.4226182617,28.4,5.44,99.52,27.97,87.95,-0.956304756,-0.9238795325,1009.2,1.32,2013,8,23,5.03
5.03,85.67,24.48,0.13,-0.9547607995,-0.2973748741,28.6,5.14,99.52,28.18,86.06,-0.906307787,-0.956304756,1008.6,0.13,2013,8,24,5.6
5.6,86.45,24.91,0.22,-0.9747611942,-0.223250116,28.6,5.03,99.43,28.07,85.67,-0.9547607995,-0.906307787,1007.8,0.13,2013,8,25,5.34
5.34,87.57,24.68,0.42,-0.988756381,-0.1495353434,28.6,5.6,99.42,27.8,86.45,-0.9747611942,-0.9547607995,1007.6,0.22,2013,8,26,5.54
5.54,88.19,24.7,5.28,-0.9552783621,-0.29570805,28.5,5.34,99.41,27.87,87.57,-0.988756381,-0.9747611942,1007.5,0.42,2013,8,27,4.89
4.89,90.35,24.87,6.78,-0.9460853588,-0.3239174182,28.6,5.54,99.49,27.07,88.19,-0.9552783621,-0.988756381,1008.5,5.28,2013,8,28,4.43
4.43,87.82,24.52,6.68,-0.9998766325,-0.01570731731,28.4,4.89,99.52,28.48,90.35,-0.9460853588,-0.9552783621,1008.2,6.78,2013,8,29,3.42
3.42,89.21,24.74,7.07,-0.9961946981,-0.08715574275,27.9,4.43,99.44,27.74,87.82,-0.9998766325,-0.9460853588,1007.3,6.68,2013,8,30,3.2
3.2,88.21,24.64,3.02,-0.544639035,-0.8386705679,28.9,3.42,99.4,28.08,89.21,-0.9961946981,-0.9998766325,1007.6,7.07,2013,8,31,3.97
3.97,89.78,24.51,6.19,-0.5402403205,-0.8415107819,28.0,3.2,99.5,26.9,88.21,-0.544639035,-0.9961946981,1009.0,3.02,2013,9,1,4.22
4.22,89.19,24.28,5.36,-0.4725507649,-0.8813034521,27.6,3.97,99.68,27.02,89.78,-0.5402403205,-0.544639035,1010.6,6.19,2013,9,2,4.7
4.7,87.86,24.28,3.55,-0.5120428649,-0.8589598969,27.2,4.22,99.69,27.07,89.19,-0.4725507649,-0.5402403205,1011.1,5.36,2013,9,3,5.12
5.12,85.45,23.99,1.44,-0.6401096995,-0.7682835236,27.4,4.7,99.74,27.75,87.86,-0.5120428649,-0.4725507649,1010.9,3.55,2013,9,4,4.7
4.7,86.21,24.18,10.8,-0.8580649057,-0.5135412521,27.2,5.12,99.71,27.08,85.45,-0.6401096995,-0.5120428649,1011.0,1.44,2013,9,5,5.25
5.25,85.95,24.2,14.58,-0.9443763702,-0.3288666467,25.6,4.7,99.67,27.36,86.21,-0.8580649057,-0.6401096995,1010.4,10.8,2013,9,6,5.59
5.59,86.59,24.64,21.83,-0.9992629164,-0.03838780909,26.1,5.25,99.64,26.76,85.95,-0.9443763702,-0.8580649057,1009.7,14.58,2013,9,7,5.19
5.19,87.77,24.68,5.78,-0.9184463813,-0.3955455026,28.1,5.59,99.6,27.07,86.59,-0.9992629164,-0.9443763702,1009.7,21.83,2013,9,8,6.45
6.45,85.45,24.52,5.07,-0.9711342799,-0.2385334576,27.6,5.19,99.63,27.16,87.77,-0.9184463813,-0.9992629164,1010.0,5.78,2013,9,9,6.81
6.81,87.52,24.55,10.28,-0.9284858269,-0.3713678356,28.1,6.45,99.52,26.8,85.45,-0.9711342799,-0.9184463813,1008.4,5.07,2013,9,10,6.3
6.3,86.96,24.78,21.03,-0.8517269341,-0.523985906,27.5,6.81,99.47,26.98,87.52,-0.9284858269,-0.9711342799,1008.1,10.28,2013,9,11,7.31
7.31,85.91,24.55,17.88,-0.8270805743,-0.5620833779,26.9,6.3,99.58,27.13,86.96,-0.8517269341,-0.9284858269,1009.3,21.03,2013,9,12,7.36
7.36,86.33,24.22,10.68,-0.8949343616,-0.4461978131,26.9,7.31,99.63,27.49,85.91,-0.8270805743,-0.8517269341,1009.9,17.88,2013,9,13,6.55
6.55,86.45,24.66,5.98,-0.9310558159,-0.3648767843,27.4,7.36,99.54,27.63,86.33,-0.8949343616,-0.8270805743,1008.8,10.68,2013,9,14,6.46
6.46,86.86,24.77,4.62,-0.8489716876,-0.5284383347,28.5,6.55,99.46,27.79,86.45,-0.9310558159,-0.8949343616,1008.1,5.98,2013,9,15,6.05
6.05,88.36,25.07,8.63,-0.7489557208,-0.6626200482,27.1,6.46,99.44,27.73,86.86,-0.8489716876,-0.9310558159,1008.0,4.62,2013,9,16,6.62
6.62,88.86,24.97,17.68,-0.9205048535,-0.3907311285,25.6,6.05,99.45,27.1,88.36,-0.7489557208,-0.8489716876,1007.6,8.63,2013,9,17,7.4
7.4,88.62,24.68,5.98,-0.9205048535,-0.3907311285,26.4,6.62,99.49,26.8,88.86,-0.9205048535,-0.7489557208,1008.0,17.68,2013,9,18,5.78
5.78,90.06,24.79,3.71,-0.9426414911,-0.3338068592,27.7,7.4,99.37,27.93,88.62,-0.9205048535,-0.9205048535,1007.5,5.98,2013,9,19,5.99
5.99,90.56,25.25,5.32,-0.9135454576,-0.4067366431,28.1,5.78,99.37,27.35,90.06,-0.9426414911,-0.9205048535,1007.7,3.71,2013,9,20,6.22
6.22,88.61,25.25,0.94,-0.9040825497,-0.4273578634,28.6,5.99,99.46,27.51,90.56,-0.9135454576,-0.9426414911,1008.2,5.32,2013,9,21,5.79
5.79,84.55,25.06,0.4,-0.9121201162,-0.4099230338,28.6,6.22,99.46,28.46,88.61,-0.9040825497,-0.9135454576,1008.3,0.94,2013,9,22,5.34
5.34,87.38,24.47,0.11,-0.9372819895,-0.3485720473,28.6,5.79,99.44,28.09,84.55,-0.9121201162,-0.9040825497,1008.0,0.4,2013,9,23,4.29
4.29,82.48,24.2,0.0,-0.882126866,-0.4710118812,28.2,5.34,99.51,28.77,87.38,-0.9372819895,-0.9121201162,1008.9,0.11,2013,9,24,4.56
4.56,85.35,24.3,0.01,-0.8471219214,-0.5313985795,28.1,4.29,99.65,28.72,82.48,-0.882126866,-0.9372819895,1010.3,0.0,2013,9,25,4.0
4.0,84.73,24.12,0.01,-0.8079898839,-0.5891963574,28.1,4.56,99.73,28.6,85.35,-0.8471219214,-0.882126866,1011.5,0.01,2013,9,26,3.98
3.98,84.8,24.21,0.0,-0.8260982945,-0.5635260489,27.3,4.0,99.76,28.69,84.73,-0.8079898839,-0.8471219214,1011.2,0.01,2013,9,27,3.94
3.94,83.87,24.59,0.03,-0.8580649057,-0.5135412521,28.2,3.98,99.71,28.74,84.8,-0.8260982945,-0.8079898839,1010.6,0.0,2013,9,28,4.72
4.72,84.71,24.67,0.09,-0.9040825497,-0.4273578634,29.2,3.94,99.58,28.22,83.87,-0.8580649057,-0.8260982945,1009.2,0.03,2013,9,29,5.19
5.19,84.45,24.27,0.88,-0.9426414911,-0.3338068592,28.9,4.72,99.46,28.45,84.71,-0.9040825497,-0.8580649057,1007.8,0.09,2013,9,30,5.33
5.33,85.57,24.93,3.3,-0.9483236552,-0.3173046564,28.4,5.19,99.45,28.17,84.45,-0.9426414911,-0.9040825497,1007.4,0.88,2013,10,1,5.39
5.39,85.69,24.82,1.63,-0.8433914458,-0.5372996083,29.4,5.33,99.58,28.27,85.57,-0.9483236552,-0.9426414911,1009.5,3.3,2013,10,2,5.42
5.42,85.71,24.68,2.33,-0.8069603121,-0.5906056676,29.3,5.39,99.67,28.08,85.69,-0.8433914458,-0.9483236552,1010.5,1.63,2013,10,3,5.17
5.17,86.33,24.61,4.33,-0.8358073614,-0.549022818,28.2,5.42,99.73,27.97,85.71,-0.8069603121,-0.8433914458,1010.9,2.33,2013,10,4,4.48
4.48,85.03,24.23,2.63,-0.8878153851,-0.4601997848,27.6,5.17,99.71,28.09,86.33,-0.8358073614,-0.8069603121,1010.7,4.33,2013,10,5,3.95
3.95,84.5,24.29,0.3,-0.8686315144,-0.4954586684,28.1,4.48,99.65,28.03,85.03,-0.8878153851,-0.8358073614,1010.4,2.63,2013,10,6,4.08
4.08,85.13,24.31,1.24,-0.8048937974,-0.5934188866,27.8,3.95,99.68,28.24,84.5,-0.8686315144,-0.8878153851,1010.8,0.3,2013,10,7,4.29
4.29,84.0,24.51,2.7,-0.741975841,-0.670426619,27.6,4.08,99.77,28.09,85.13,-0.8048937974,-0.8686315144,1011.3,1.24,2013,10,8,4.83
4.83,84.65,24.55,5.89,-0.849892693,-0.5269557955,29.1,4.29,99.76,28.44,84.0,-0.741975841,-0.8048937974,1010.9,2.7,2013,10,9,4.69
4.69,85.31,24.7,6.19,-0.8443279255,-0.535826795,28.1,4.83,99.76,28.21,84.65,-0.849892693,-0.741975841,1011.1,5.89,2013,10,10,5.28
5.28,87.17,24.77,8.04,-0.8925858185,-0.4508775407,28.4,4.69,99.69,27.47,85.31,-0.8443279255,-0.849892693,1010.7,6.19,2013,10,11,5.39
5.39,86.78,25.5,7.64,-0.9218631516,-0.3875155865,27.9,5.28,99.54,27.77,87.17,-0.8925858185,-0.8443279255,1009.0,8.04,2013,10,12,6.47
6.47,85.18,25.16,3.85,-0.9010770213,-0.4336590846,28.2,5.39,99.57,28.04,86.78,-0.9218631516,-0.8925858185,1009.4,7.64,2013,10,13,4.85
4.85,85.2,25.16,1.98,-0.9348256764,-0.3551069624,28.1,6.47,99.57,29.08,85.18,-0.9010770213,-0.9218631516,1009.5,3.85,2013,10,14,4.17
4.17,86.32,25.28,0.97,-0.899557779,-0.4368017884,28.2,4.85,99.62,28.53,85.2,-0.9348256764,-0.9010770213,1009.5,1.98,2013,10,15,4.44
4.44,87.75,24.86,13.46,-0.9755345439,-0.2198462044,28.9,4.17,99.52,27.98,86.32,-0.899557779,-0.9348256764,1008.4,0.97,2013,10,16,4.04
4.04,89.07,24.86,9.59,-0.9993283938,-0.03664370871,27.7,4.44,99.51,27.17,87.75,-0.9755345439,-0.899557779,1008.7,13.46,2013,10,17,3.52
3.52,82.88,24.13,24.0,-0.9505157316,-0.3106764296,27.2,4.04,99.59,28.97,89.07,-0.9993283938,-0.9755345439,1009.3,9.59,2013,10,18,2.74
2.74,89.52,23.81,32.93,-0.9743700648,-0.2249510543,25.7,3.52,99.67,26.35,82.88,-0.9505157316,-0.9993283938,1010.6,24.0,2013,10,19,4.53
4.53,89.63,24.04,31.32,-0.9884938868,-0.1512608202,26.7,2.74,99.6,26.29,89.52,-0.9743700648,-0.9505157316,1009.1,32.93,2013,10,20,5.48
5.48,87.44,24.8,10.36,-0.9694453499,-0.2453073859,28.4,4.53,99.39,27.45,89.63,-0.9884938868,-0.9743700648,1007.1,31.32,2013,10,21,5.41
5.41,86.02,24.61,8.04,-0.9003187714,-0.4352310994,27.7,5.48,99.41,28.14,87.44,-0.9694453499,-0.9884938868,1007.6,10.36,2013,10,22,5.59
5.59,87.49,24.85,2.69,-0.8987940463,-0.4383711468,28.9,5.41,99.48,28.18,86.02,-0.9003187714,-0.9694453499,1008.1,8.04,2013,10,23,4.95
4.95,86.5,24.45,1.84,-0.7156927337,-0.6984152854,28.2,5.59,99.51,28.11,87.49,-0.8987940463,-0.9003187714,1008.3,2.69,2013,10,24,4.66
4.66,88.95,25.18,2.66,-0.6639262127,-0.7477980905,27.8,4.95,99.49,27.25,86.5,-0.7156927337,-0.8987940463,1008.4,1.84,2013,10,25,4.64
4.64,86.53,24.7,0.25,-0.6360782203,-0.7716245834,27.6,4.66,99.56,28.34,88.95,-0.6639262127,-0.7156927337,1009.7,2.66,2013,10,26,3.98
3.98,88.44,24.37,2.34,-0.6547408137,-0.7558534692,27.8,4.64,99.68,27.98,86.53,-0.6360782203,-0.6639262127,1010.6,0.25,2013,10,27,4.29
4.29,89.3,24.77,2.81,-0.8443279255,-0.535826795,28.3,3.98,99.74,27.28,88.44,-0.6547408137,-0.6360782203,1011.0,2.34,2013,10,28,3.81
3.81,87.82,24.89,1.57,-0.8241261886,-0.5664062369,27.8,4.29,99.77,27.93,89.3,-0.8443279255,-0.6547408137,1011.5,2.81,2013,10,29,3.01
3.01,86.73,24.53,19.18,-0.8471219214,-0.5313985795,26.5,3.81,99.76,28.06,87.82,-0.8241261886,-0.8443279255,1011.5,1.57,2013,10,30,2.38
2.38,90.25,24.5,14.08,-0.882126866,-0.4710118812,27.3,3.01,99.75,26.01,86.73,-0.8471219214,-0.8241261886,1011.0,19.18,2013,10,31,2.8
2.8,82.09,24.45,9.4,-0.7890840848,0.6142852001,27.3,2.38,99.63,28.91,90.25,-0.882126866,-0.8471219214,1009.9,14.08,2013,11,1,1.42
1.42,84.49,24.62,15.62,0.04013179253,0.9991943951,27.3,2.8,99.55,29.47,82.09,-0.7890840848,-0.882126866,1009.6,9.4,2013,11,2,1.65
1.65,81.55,24.07,10.5,0.899557779,0.4368017884,27.0,1.42,99.57,29.59,84.49,0.04013179253,-0.7890840848,1009.6,15.62,2013,11,3,1.22
1.22,81.73,24.08,8.82,0.1201368388,0.9927573419,27.9,1.65,99.7,29.08,81.55,0.899557779,0.04013179253,1010.4,10.5,2013,11,4,1.48
1.48,81.38,24.33,3.96,0.8886172327,0.4586495545,27.4,1.22,99.7,29.82,81.73,0.1201368388,0.899557779,1010.8,8.82,2013,11,5,1.49
1.49,78.79,23.63,5.58,0.4305110968,0.9025852843,27.8,1.48,99.7,29.9,81.38,0.8886172327,0.1201368388,1010.5,3.96,2013,11,6,1.78
1.78,72.59,22.95,5.57,0.8589598969,0.5120428649,27.6,1.49,99.64,30.05,78.79,0.4305110968,0.8886172327,1009.7,5.58,2013,11,7,2.48
2.48,75.56,23.13,2.03,0.6794413043,0.7337298645,27.4,1.78,99.53,30.16,72.59,0.8589598969,0.4305110968,1008.8,5.57,2013,11,8,3.48
3.48,80.32,22.78,3.09,0.4756242091,0.8796485729,28.1,2.48,99.54,29.35,75.56,0.6794413043,0.8589598969,1008.6,2.03,2013,11,9,3.61
3.61,81.57,24.02,8.37,0.1770847403,0.984195608,27.1,3.48,99.51,29.5,80.32,0.4756242091,0.6794413043,1008.9,3.09,2013,11,10,2.38
2.38,86.47,24.98,11.4,0.2520693582,0.9677091705,28.2,3.61,99.36,29.74,81.57,0.1770847403,0.4756242091,1007.4,8.37,2013,11,11,4.04
4.04,81.57,24.66,5.26,0.1942343512,0.9809551553,28.4,2.38,99.43,29.75,86.47,0.2520693582,0.1770847403,1008.1,11.4,2013,11,12,4.18
4.18,83.66,23.68,2.12,-0.223250116,0.9747611942,27.0,4.04,99.56,28.38,81.57,0.1942343512,0.2520693582,1010.0,5.26,2013,11,13,3.98
3.98,84.78,24.06,2.37,-0.538770785,0.842452397,28.1,4.18,99.6,28.18,83.66,-0.223250116,0.1942343512,1009.3,2.12,2013,11,14,3.8
3.8,84.78,23.76,1.11,0.02443217815,0.9997014898,27.9,3.98,99.53,27.9,84.78,-0.538770785,-0.223250116,1008.5,2.37,2013,11,15,3.96
3.96,82.35,23.79,4.46,-0.1339861854,0.9909831997,27.5,3.8,99.52,28.13,84.78,0.02443217815,-0.538770785,1008.5,1.11,2013,11,16,2.7
